i,j,x,y,ux,uy
12,13,0.093750,0.101562,-5.67368232e-04,5.73308498e-04
13,13,0.101562,0.101562,-6.62525999e-04,6.25206449e-04
14,13,0.109375,0.101562,-7.63952092e-04,6.74879295e-04
15,13,0.117188,0.101562,-8.71365657e-04,7.22044089e-04
16,13,0.125000,0.101562,-9.84434970e-04,7.66607467e-04
17,13,0.132812,0.101562,-1.10289757e-03,8.08379671e-04
18,13,0.140625,0.101562,-1.22633239e-03,8.47254181e-04
19,13,0.148438,0.101562,-1.35439704e-03,8.83169880e-04
20,13,0.156250,0.101562,-1.48662354e-03,9.16061166e-04
21,13,0.164062,0.101562,-1.62279501e-03,9.46027285e-04
22,13,0.171875,0.101562,-1.76251412e-03,9.73023067e-04
23,13,0.179688,0.101562,-1.90542161e-03,9.97166033e-04
24,13,0.187500,0.101562,-2.05100444e-03,1.01838668e-03
25,13,0.195312,0.101562,-2.19900068e-03,1.03674340e-03
26,13,0.203125,0.101562,-2.34910892e-03,1.05231965e-03
27,13,0.210938,0.101562,-2.50088936e-03,1.06517889e-03
28,13,0.218750,0.101562,-2.65394361e-03,1.07537897e-03
29,13,0.226562,0.101562,-2.80805654e-03,1.08299940e-03
30,13,0.234375,0.101562,-2.96282861e-03,1.08810770e-03
31,13,0.242188,0.101562,-3.11786286e-03,1.09067943e-03
32,13,0.250000,0.101562,-3.27289430e-03,1.09085802e-03
33,13,0.257812,0.101562,-3.42754903e-03,1.08859688e-03
34,13,0.265625,0.101562,-3.58151272e-03,1.08402851e-03
35,13,0.273438,0.101562,-3.73458490e-03,1.07711717e-03
36,13,0.281250,0.101562,-3.88627429e-03,1.06792059e-03
37,13,0.289062,0.101562,-4.03636973e-03,1.05639454e-03
38,13,0.296875,0.101562,-4.18442301e-03,1.04265381e-03
39,13,0.304688,0.101562,-4.33018059e-03,1.02659839e-03
40,13,0.312500,0.101562,-4.47339751e-03,1.00836984e-03
41,13,0.320312,0.101562,-4.61371243e-03,9.87867243e-04
42,13,0.328125,0.101562,-4.75087762e-03,9.65213752e-04
43,13,0.335938,0.101562,-4.88455826e-03,9.40416707e-04
44,13,0.343750,0.101562,-5.01444191e-03,9.13455966e-04
45,13,0.351562,0.101562,-5.14028827e-03,8.84338748e-04
46,13,0.359375,0.101562,-5.26176859e-03,8.53098463e-04
47,13,0.367188,0.101562,-5.37853455e-03,8.19707406e-04
48,13,0.375000,0.101562,-5.49040129e-03,7.84271979e-04
49,13,0.382812,0.101562,-5.59707824e-03,7.46793638e-04
50,13,0.390625,0.101562,-5.69823477e-03,7.07319297e-04
51,13,0.398438,0.101562,-5.79366367e-03,6.65861939e-04
52,13,0.406250,0.101562,-5.88307250e-03,6.22486812e-04
53,13,0.414062,0.101562,-5.96622843e-03,5.77212486e-04
54,13,0.421875,0.101562,-6.04295684e-03,5.30163874e-04
55,13,0.429688,0.101562,-6.11291546e-03,4.81435854e-04
56,13,0.437500,0.101562,-6.17589895e-03,4.30920714e-04
57,13,0.445312,0.101562,-6.23166189e-03,3.78817494e-04
58,13,0.453125,0.101562,-6.28006179e-03,3.25200905e-04
59,13,0.460938,0.101562,-6.32092776e-03,2.70262652e-04
60,13,0.468750,0.101562,-6.35406794e-03,2.14017797e-04
61,13,0.476562,0.101562,-6.37936639e-03,1.56630151e-04
62,13,0.484375,0.101562,-6.39666570e-03,9.82264173e-05
63,13,0.492188,0.101562,-6.40583364e-03,3.89276320e-05
64,13,0.500000,0.101562,-6.40672771e-03,-2.11451206e-05
65,13,0.507812,0.101562,-6.39940472e-03,-8.18279950e-05
66,13,0.515625,0.101562,-6.38370309e-03,-1.42934688e-04
67,13,0.523438,0.101562,-6.35946775e-03,-2.04273500e-04
68,13,0.531250,0.101562,-6.32687053e-03,-2.65643263e-04
69,13,0.539062,0.101562,-6.28589839e-03,-3.26897018e-04
70,13,0.546875,0.101562,-6.23658951e-03,-3.87805601e-04
71,13,0.554688,0.101562,-6.17896253e-03,-4.48238658e-04
72,13,0.562500,0.101562,-6.11309148e-03,-5.07928373e-04
73,13,0.570312,0.101562,-6.03918126e-03,-5.66669623e-04
74,13,0.578125,0.101562,-5.95725887e-03,-6.24222448e-04
75,13,0.585938,0.101562,-5.86753711e-03,-6.80419267e-04
76,13,0.593750,0.101562,-5.77024138e-03,-7.35038717e-04
77,13,0.601562,0.101562,-5.66560263e-03,-7.87870376e-04
78,13,0.609375,0.101562,-5.55386255e-03,-8.38694279e-04
79,13,0.617188,0.101562,-5.43523626e-03,-8.87322822e-04
80,13,0.625000,0.101562,-5.31009771e-03,-9.33517993e-04
81,13,0.632812,0.101562,-5.17872954e-03,-9.77093121e-04
82,13,0.640625,0.101562,-5.04157739e-03,-1.01779192e-03
83,13,0.648438,0.101562,-4.89902822e-03,-1.05551525e-03
84,13,0.656250,0.101562,-4.75134933e-03,-1.09001924e-03
85,13,0.664062,0.101562,-4.59900266e-03,-1.12115557e-03
86,13,0.671875,0.101562,-4.44247806e-03,-1.14877697e-03
87,13,0.679688,0.101562,-4.28222958e-03,-1.17276225e-03
88,13,0.687500,0.101562,-4.11868235e-03,-1.19291979e-03
89,13,0.695312,0.101562,-3.95238167e-03,-1.20920164e-03
90,13,0.703125,0.101562,-3.78388586e-03,-1.22146588e-03
91,13,0.710938,0.101562,-3.61365150e-03,-1.22963486e-03
92,13,0.718750,0.101562,-3.44227348e-03,-1.23358087e-03
93,13,0.726562,0.101562,-3.27019952e-03,-1.23334036e-03
94,13,0.734375,0.101562,-3.09813092e-03,-1.22891518e-03
95,13,0.742188,0.101562,-2.92649097e-03,-1.22029928e-03
96,13,0.750000,0.101562,-2.75585148e-03,-1.20751502e-03
97,13,0.757812,0.101562,-2.58681038e-03,-1.19055144e-03
98,13,0.765625,0.101562,-2.41987850e-03,-1.16946595e-03
99,13,0.773438,0.101562,-2.25551846e-03,-1.14437414e-03
100,13,0.781250,0.101562,-2.09431606e-03,-1.11537473e-03
101,13,0.789062,0.101562,-1.93671195e-03,-1.08262722e-03
102,13,0.796875,0.101562,-1.78318925e-03,-1.04633521e-03
103,13,0.804688,0.101562,-1.63433212e-03,-1.00659893e-03
104,13,0.812500,0.101562,-1.49051205e-03,-9.63618804e-04
105,13,0.820312,0.101562,-1.35215092e-03,-9.17708443e-04
106,13,0.828125,0.101562,-1.21962198e-03,-8.69112904e-04
107,13,0.835938,0.101562,-1.09331310e-03,-8.18100641e-04
108,13,0.843750,0.101562,-9.73476912e-04,-7.64968980e-04
109,13,0.851562,0.101562,-8.60383909e-04,-7.09979096e-04
110,13,0.859375,0.101562,-7.54307548e-04,-6.53607247e-04
111,13,0.867188,0.101562,-6.55464130e-04,-5.96138474e-04
112,13,0.875000,0.101562,-5.63979906e-04,-5.38026798e-04
113,13,0.882812,0.101562,-4.79847775e-04,-4.79791925e-04
114,13,0.890625,0.101562,-4.03218583e-04,-4.21806093e-04
115,13,0.898438,0.101562,-3.34002922e-04,-3.64558946e-04
116,13,0.906250,0.101562,-2.72184290e-04,-3.08663235e-04
117,13,0.914062,0.101562,-2.17630411e-04,-2.54647544e-04
118,13,0.921875,0.101562,-1.70147876e-04,-2.03081887e-04
119,13,0.929688,0.101562,-1.29552383e-04,-1.54658876e-04
120,13,0.937500,0.101562,-9.54790012e-05,-1.10126966e-04
121,13,0.945312,0.101562,-6.75368719e-05,-7.02218167e-05
122,13,0.953125,0.101562,-4.53257016e-05,-3.57179852e-05
123,13,0.960938,0.101562,-2.83335085e-05,-7.51488733e-06
124,13,0.968750,0.101562,-1.60389882e-05,1.34154752e-05
125,13,0.976562,0.101562,-7.79048241e-06,2.61439200e-05
126,13,0.984375,0.101562,-2.87116109e-06,2.94824658e-05
127,13,0.992188,0.101562,-5.26938493e-07,2.22598919e-05
128,13,1.000000,0.101562,0.00000000e+00,0.00000000e+00
0,14,0.000000,0.109375,0.00000000e+00,0.00000000e+00
1,14,0.007812,0.109375,-4.62355683e-06,2.71901627e-05
2,14,0.015625,0.109375,-1.83993216e-05,6.71693488e-05
3,14,0.023438,0.109375,-4.11355904e-05,1.15031056e-04
4,14,0.031250,0.109375,-7.27430815e-05,1.69000807e-04
5,14,0.039062,0.109375,-1.13130613e-04,2.27488359e-04
6,14,0.046875,0.109375,-1.62037628e-04,2.89138232e-04
7,14,0.054688,0.109375,-2.19428723e-04,3.52773408e-04
8,14,0.062500,0.109375,-2.84981885e-04,4.17354953e-04
9,14,0.070312,0.109375,-3.58542544e-04,4.81888361e-04
10,14,0.078125,0.109375,-4.39870695e-04,5.45744435e-04
11,14,0.085938,0.109375,-5.28722361e-04,6.08282455e-04
12,14,0.093750,0.109375,-6.24790147e-04,6.69001311e-04
13,14,0.101562,0.109375,-7.27759558e-04,7.27550942e-04
14,14,0.109375,0.109375,-8.37306667e-04,7.83490250e-04
15,14,0.117188,0.109375,-9.53066163e-04,8.36638152e-04
16,14,0.125000,0.109375,-1.07466069e-03,8.86777241e-04
17,14,0.132812,0.109375,-1.20187178e-03,9.33743257e-04
18,14,0.140625,0.109375,-1.33418909e-03,9.77502437e-04
19,14,0.148438,0.109375,-1.47125917e-03,1.01792847e-03
20,14,0.156250,0.109375,-1.61264953e-03,1.05502282e-03
21,14,0.164062,0.109375,-1.75805180e-03,1.08874892e-03
22,14,0.171875,0.109375,-1.90714456e-03,1.11909839e-03
23,14,0.179688,0.109375,-2.05941265e-03,1.14619290e-03
24,14,0.187500,0.109375,-2.21446296e-03,1.17004698e-03
25,14,0.195312,0.109375,-2.37202807e-03,1.19068532e-03
26,14,0.203125,0.109375,-2.53170915e-03,1.20818149e-03
27,14,0.210938,0.109375,-2.69307569e-03,1.22256018e-03
28,14,0.218750,0.109375,-2.85571208e-03,1.23392022e-03
29,14,0.226562,0.109375,-3.01935454e-03,1.24233251e-03
30,14,0.234375,0.109375,-3.18370061e-03,1.24788994e-03
31,14,0.242188,0.109375,-3.34828859e-03,1.25058799e-03
32,14,0.250000,0.109375,-3.51272454e-03,1.25053211e-03
33,14,0.257812,0.109375,-3.67676560e-03,1.24775863e-03
34,14,0.265625,0.109375,-3.84002319e-03,1.24226289e-03
35,14,0.273438,0.109375,-4.00226004e-03,1.23414141e-03
36,14,0.281250,0.109375,-4.16307803e-03,1.22337684e-03
37,14,0.289062,0.109375,-4.32207668e-03,1.20998453e-03
38,14,0.296875,0.109375,-4.47889697e-03,1.19405775e-03
39,14,0.304688,0.109375,-4.63333400e-03,1.17549358e-03
40,14,0.312500,0.109375,-4.78497287e-03,1.15439517e-03
41,14,0.320312,0.109375,-4.93354769e-03,1.13080861e-03
42,14,0.328125,0.109375,-5.07878978e-03,1.10474369e-03
43,14,0.335938,0.109375,-5.22030098e-03,1.07613835e-03
44,14,0.343750,0.109375,-5.35777956e-03,1.04511972e-03
45,14,0.351562,0.109375,-5.49090980e-03,1.01166719e-03
46,14,0.359375,0.109375,-5.61946025e-03,9.75745497e-04
47,14,0.367188,0.109375,-5.74305980e-03,9.37475357e-04
48,14,0.375000,0.109375,-5.86142438e-03,8.96806945e-04
49,14,0.382812,0.109375,-5.97428670e-03,8.53848120e-04
50,14,0.390625,0.109375,-6.08133804e-03,8.08597077e-04
51,14,0.398438,0.109375,-6.18230226e-03,7.61102419e-04
52,14,0.406250,0.109375,-6.27692277e-03,7.11395813e-04
53,14,0.414062,0.109375,-6.36497512e-03,6.59563055e-04
54,14,0.421875,0.109375,-6.44617248e-03,6.05747162e-04
55,14,0.429688,0.109375,-6.52025687e-03,5.49926073e-04
56,14,0.437500,0.109375,-6.58700569e-03,4.92174528e-04
57,14,0.445312,0.109375,-6.64610509e-03,4.32591100e-04
58,14,0.453125,0.109375,-6.69743400e-03,3.71334114e-04
59,14,0.460938,0.109375,-6.74083969e-03,3.08534043e-04
60,14,0.468750,0.109375,-6.77612517e-03,2.44297000e-04
61,14,0.476562,0.109375,-6.80308836e-03,1.78738454e-04
62,14,0.484375,0.109375,-6.82163145e-03,1.12011257e-04
63,14,0.492188,0.109375,-6.83164690e-03,4.43164245e-05
64,14,0.500000,0.109375,-6.83298660e-03,-2.42714923e-05
65,14,0.507812,0.109375,-6.82550948e-03,-9.35252756e-05
66,14,0.515625,0.109375,-6.80924440e-03,-1.63217774e-04
67,14,0.523438,0.109375,-6.78410428e-03,-2.33186947e-04
68,14,0.531250,0.109375,-6.75008027e-03,-3.03183333e-04
69,14,0.539062,0.109375,-6.70723990e-03,-3.73050425e-04
70,14,0.546875,0.109375,-6.65559107e-03,-4.42568649e-04
71,14,0.554688,0.109375,-6.59518316e-03,-5.11438120e-04
72,14,0.562500,0.109375,-6.52609486e-03,-5.79526823e-04
73,14,0.570312,0.109375,-6.44848077e-03,-6.46523840e-04
74,14,0.578125,0.109375,-6.36246847e-03,-7.12187029e-04
75,14,0.585938,0.109375,-6.26822794e-03,-7.76296831e-04
76,14,0.593750,0.109375,-6.16596453e-03,-8.38603766e-04
77,14,0.601562,0.109375,-6.05595903e-03,-8.98897473e-04
78,14,0.609375,0.109375,-5.93839632e-03,-9.56906355e-04
79,14,0.617188,0.109375,-5.81364427e-03,-1.01240142e-03
80,14,0.625000,0.109375,-5.68190450e-03,-1.06516457e-03
81,14,0.632812,0.109375,-5.54355141e-03,-1.11496390e-03
82,14,0.640625,0.109375,-5.39909815e-03,-1.16152153e-03
83,14,0.648438,0.109375,-5.24888141e-03,-1.20467530e-03
84,14,0.656250,0.109375,-5.09317452e-03,-1.24419108e-03
85,14,0.664062,0.109375,-4.93254000e-03,-1.27989426e-03
86,14,0.671875,0.109375,-4.76739835e-03,-1.31160743e-03
87,14,0.679688,0.109375,-4.59821988e-03,-1.33921567e-03
88,14,0.687500,0.109375,-4.42555873e-03,-1.36252912e-03
89,14,0.695312,0.109375,-4.24993224e-03,-1.38137233e-03
90,14,0.703125,0.109375,-4.07177769e-03,-1.39571959e-03
91,14,0.710938,0.109375,-3.89174488e-03,-1.40543538e-03
92,14,0.718750,0.109375,-3.71041056e-03,-1.41036476e-03
93,14,0.726562,0.109375,-3.52823944e-03,-1.41059340e-03
94,14,0.734375,0.109375,-3.34589882e-03,-1.40605669e-03
95,14,0.742188,0.109375,-3.16392491e-03,-1.39671995e-03
96,14,0.750000,0.109375,-2.98290001e-03,-1.38265500e-03
97,14,0.757812,0.109375,-2.80336873e-03,-1.36387255e-03
98,14,0.765625,0.109375,-2.62595713e-03,-1.34045270e-03
99,14,0.773438,0.109375,-2.45115906e-03,-1.31249567e-03
100,14,0.781250,0.109375,-2.27948767e-03,-1.28006877e-03
101,14,0.789062,0.109375,-2.11153715e-03,-1.24339119e-03
102,14,0.796875,0.109375,-1.94777432e-03,-1.20264781e-03
103,14,0.804688,0.109375,-1.78873434e-03,-1.15804467e-03
104,14,0.812500,0.109375,-1.63486984e-03,-1.10972533e-03
105,14,0.820312,0.109375,-1.48664427e-03,-1.05806184e-03
106,14,0.828125,0.109375,-1.34441711e-03,-1.00337097e-03
107,14,0.835938,0.109375,-1.20862946e-03,-9.45890788e-04
108,14,0.843750,0.109375,-1.07955467e-03,-8.85974790e-04
109,14,0.851562,0.109375,-9.57521377e-04,-8.23992246e-04
110,14,0.859375,0.109375,-8.42760957e-04,-7.60316208e-04
111,14,0.867188,0.109375,-7.35473819e-04,-6.95424271e-04
112,14,0.875000,0.109375,-6.35899720e-04,-6.29757298e-04
113,14,0.882812,0.109375,-5.44022012e-04,-5.63883048e-04
114,14,0.890625,0.109375,-4.59999166e-04,-4.98228124e-04
115,14,0.898438,0.109375,-3.83760256e-04,-4.33401117e-04
116,14,0.906250,0.109375,-3.15274083e-04,-3.69962858e-04
117,14,0.914062,0.109375,-2.54506915e-04,-3.08510673e-04
118,14,0.921875,0.109375,-2.01216913e-04,-2.49774632e-04
119,14,0.929688,0.109375,-1.55204951e-04,-1.94484717e-04
120,14,0.937500,0.109375,-1.16156421e-04,-1.43400597e-04
121,14,0.945312,0.109375,-8.37306143e-05,-9.73452916e-05
122,14,0.953125,0.109375,-5.74714941e-05,-5.70935154e-05
123,14,0.960938,0.109375,-3.70011003e-05,-2.36656597e-05
124,14,0.968750,0.109375,-2.17273919e-05,1.92528273e-06
125,14,0.976562,0.109375,-1.10992560e-05,1.86719226e-05
126,14,0.984375,0.109375,-4.42220471e-06,2.53303897e-05
127,14,0.992188,0.109375,-9.29129612e-07,2.06903569e-05
128,14,1.000000,0.109375,0.00000000e+00,0.00000000e+00
0,15,0.000000,0.117188,0.00000000e+00,0.00000000e+00
1,15,0.007812,0.117188,-5.27712564e-06,3.69678128e-05
2,15,0.015625,0.117188,-2.06858913e-05,8.65180045e-05
3,15,0.023438,0.117188,-4.60699957e-05,1.43790676e-04
4,15,0.031250,0.117188,-8.11781501e-05,2.06938639e-04
5,15,0.039062,0.117188,-1.25781444e-04,2.74459308e-04
6,15,0.046875,0.117188,-1.79637835e-04,3.44915054e-04
7,15,0.054688,0.117188,-2.42544469e-04,4.17168223e-04
8,15,0.062500,0.117188,-3.14134639e-04,4.90056875e-04
9,15,0.070312,0.117188,-3.94214614e-04,5.62694506e-04
10,15,0.078125,0.117188,-4.82436299e-04,6.34317577e-04
11,15,0.085938,0.117188,-5.78529784e-04,7.04380625e-04
12,15,0.093750,0.117188,-6.82128069e-04,7.72373227e-04
13,15,0.101562,0.117188,-7.92931707e-04,8.37789092e-04
14,15,0.109375,0.117188,-9.10586445e-04,9.00316634e-04
15,15,0.117188,0.117188,-1.03465701e-03,9.59636178e-04
16,15,0.125000,0.117188,-1.16476684e-03,1.01556280e-03
17,15,0.132812,0.117188,-1.30063691e-03,1.06790685e-03
18,15,0.140625,0.117188,-1.44178839e-03,1.11666624e-03
19,15,0.148438,0.117188,-1.58780417e-03,1.16176077e-03
20,15,0.156250,0.117188,-1.73823361e-03,1.20309379e-03
21,15,0.164062,0.117188,-1.89283711e-03,1.24065264e-03
22,15,0.171875,0.117188,-2.05120374e-03,1.27446419e-03
23,15,0.179688,0.117188,-2.21275049e-03,1.30464975e-03
24,15,0.187500,0.117188,-2.37711566e-03,1.33117067e-03
25,15,0.195312,0.117188,-2.54407292e-03,1.35406968e-03
26,15,0.203125,0.117188,-2.71313405e-03,1.37349719e-03
27,15,0.210938,0.117188,-2.88392929e-03,1.38939777e-03
28,15,0.218750,0.117188,-3.05603654e-03,1.40193279e-03
29,15,0.226562,0.117188,-3.22907325e-03,1.41110853e-03
30,15,0.234375,0.117188,-3.40275746e-03,1.41705864e-03
31,15,0.242188,0.117188,-3.57665331e-03,1.41983526e-03
32,15,0.250000,0.117188,-3.75033217e-03,1.41948112e-03
33,15,0.257812,0.117188,-3.92351439e-03,1.41607889e-03
34,15,0.265625,0.117188,-4.09590825e-03,1.40960130e-03
35,15,0.273438,0.117188,-4.26712260e-03,1.40011299e-03
36,15,0.281250,0.117188,-4.43680212e-03,1.38766307e-03
37,15,0.289062,0.117188,-4.60450118e-03,1.37228565e-03
38,15,0.296875,0.117188,-4.76993248e-03,1.35398470e-03
39,15,0.304688,0.117188,-4.93282732e-03,1.33277092e-03
40,15,0.312500,0.117188,-5.09274378e-03,1.30868342e-03
41,15,0.320312,0.117188,-5.24937082e-03,1.28178752e-03
42,15,0.328125,0.117188,-5.40243927e-03,1.25205773e-03
43,15,0.335938,0.117188,-5.55160083e-03,1.21950055e-03
44,15,0.343750,0.117188,-5.69649134e-03,1.18418585e-03
45,15,0.351562,0.117188,-5.83684584e-03,1.14610919e-03
46,15,0.359375,0.117188,-5.97231183e-03,1.10527675e-03
47,15,0.367188,0.117188,-6.10258011e-03,1.06176082e-03
48,15,0.375000,0.117188,-6.22732937e-03,1.01560634e-03
49,15,0.382812,0.117188,-6.34630583e-03,9.66818829e-04
50,15,0.390625,0.117188,-6.45912625e-03,9.15448472e-04
51,15,0.398438,0.117188,-6.56562438e-03,8.61613196e-04
52,15,0.406250,0.117188,-6.66541653e-03,8.05295422e-04
53,15,0.414062,0.117188,-6.75824936e-03,7.46551959e-04
54,15,0.421875,0.117188,-6.84389286e-03,6.85562962e-04
55,15,0.429688,0.117188,-6.92209462e-03,6.22282329e-04
56,15,0.437500,0.117188,-6.99260412e-03,5.56912681e-04
57,15,0.445312,0.117188,-7.05508422e-03,4.89513739e-04
58,15,0.453125,0.117188,-7.10943807e-03,4.20223485e-04
59,15,0.460938,0.117188,-7.15539837e-03,3.49183421e-04
60,15,0.468750,0.117188,-7.19289295e-03,2.76511011e-04
61,15,0.476562,0.117188,-7.22168060e-03,2.02386815e-04
62,15,0.484375,0.117188,-7.24157877e-03,1.26870538e-04
63,15,0.492188,0.117188,-7.25253765e-03,5.02768744e-05
64,15,0.500000,0.117188,-7.25434907e-03,-2.72079524e-05
65,15,0.507812,0.117188,-7.24698277e-03,-1.05446095e-04
66,15,0.515625,0.117188,-7.23037636e-03,-1.84156364e-04
67,15,0.523438,0.117188,-7.20447628e-03,-2.63195368e-04
68,15,0.531250,0.117188,-7.16923038e-03,-3.42281943e-04
69,15,0.539062,0.117188,-7.12477602e-03,-4.21181554e-04
70,15,0.546875,0.117188,-7.07101263e-03,-4.99700429e-04
71,15,0.554688,0.117188,-7.00806687e-03,-5.77525992e-04
72,15,0.562500,0.117188,-6.93602301e-03,-6.54410338e-04
73,15,0.570312,0.117188,-6.85501052e-03,-7.30094907e-04
74,15,0.578125,0.117188,-6.76518958e-03,-8.04348732e-04
75,15,0.585938,0.117188,-6.66669337e-03,-8.76790436e-04
76,15,0.593750,0.117188,-6.55980501e-03,-9.47235560e-04
77,15,0.601562,0.117188,-6.44468563e-03,-1.01538608e-03
78,15,0.609375,0.117188,-6.32161740e-03,-1.08100416e-03
79,15,0.617188,0.117188,-6.19091745e-03,-1.14379916e-03
80,15,0.625000,0.117188,-6.05291175e-03,-1.20347552e-03
81,15,0.632812,0.117188,-5.90793928e-03,-1.25984661e-03
82,15,0.640625,0.117188,-5.75641869e-03,-1.31262990e-03
83,15,0.648438,0.117188,-5.59882168e-03,-1.36153307e-03
84,15,0.656250,0.117188,-5.43542067e-03,-1.40639162e-03
85,15,0.664062,0.117188,-5.26667712e-03,-1.44695968e-03
86,15,0.671875,0.117188,-5.09320479e-03,-1.48306100e-03
87,15,0.679688,0.117188,-4.91537945e-03,-1.51459512e-03
88,15,0.687500,0.117188,-4.73378785e-03,-1.54127460e-03
89,15,0.695312,0.117188,-4.54896409e-03,-1.56296848e-03
90,15,0.703125,0.117188,-4.36143856e-03,-1.57959643e-03
91,15,0.710938,0.117188,-4.17181104e-03,-1.59101188e-03
92,15,0.718750,0.117188,-3.98068270e-03,-1.59714965e-03
93,15,0.726562,0.117188,-3.78858321e-03,-1.59795710e-03
94,15,0.734375,0.117188,-3.59611097e-03,-1.59341237e-03
95,15,0.742188,0.117188,-3.40389973e-03,-1.58351043e-03
96,15,0.750000,0.117188,-3.21257603e-03,-1.56822754e-03
97,15,0.757812,0.117188,-3.02264630e-03,-1.54770247e-03
98,15,0.765625,0.117188,-2.83478969e-03,-1.52193336e-03
99,15,0.773438,0.117188,-2.64958572e-03,-1.49104593e-03
100,15,0.781250,0.117188,-2.46753055e-03,-1.45518605e-03
101,15,0.789062,0.117188,-2.28922325e-03,-1.41451356e-03
102,15,0.796875,0.117188,-2.11513788e-03,-1.36925152e-03
103,15,0.804688,0.117188,-1.94590795e-03,-1.31961796e-03
104,15,0.812500,0.117188,-1.78196526e-03,-1.26582698e-03
105,15,0.820312,0.117188,-1.62379968e-03,-1.20826950e-03
106,15,0.828125,0.117188,-1.47182727e-03,-1.14725775e-03
107,15,0.835938,0.117188,-1.32643234e-03,-1.08309928e-03
108,15,0.843750,0.117188,-1.18801103e-03,-1.01615686e-03
109,15,0.851562,0.117188,-1.05688965e-03,-9.46887012e-04
110,15,0.859375,0.117188,-9.33294650e-04,-8.75661382e-04
111,15,0.867188,0.117188,-8.17455817e-04,-8.03020434e-04
112,15,0.875000,0.117188,-7.09626009e-04,-7.29490770e-04
113,15,0.882812,0.117188,-6.09799696e-04,-6.55617856e-04
114,15,0.890625,0.117188,-5.18184039e-04,-5.82018401e-04
115,15,0.898438,0.117188,-4.34776739e-04,-5.09181526e-04
116,15,0.906250,0.117188,-3.59449652e-04,-4.37824376e-04
117,15,0.914062,0.117188,-2.92251381e-04,-3.68606154e-04
118,15,0.921875,0.117188,-2.33006838e-04,-3.02286440e-04
119,15,0.929688,0.117188,-1.81457319e-04,-2.39654750e-04
120,15,0.937500,0.117188,-1.37329276e-04,-1.81526761e-04
121,15,0.945312,0.117188,-1.00252233e-04,-1.28731073e-04
122,15,0.953125,0.117188,-6.98873846e-05,-8.22620786e-05
123,15,0.960938,0.117188,-4.58214672e-05,-4.31048393e-05
124,15,0.968750,0.117188,-2.75145358e-05,-1.23114378e-05
125,15,0.976562,0.117188,-1.44173709e-05,9.02691590e-06
126,15,0.984375,0.117188,-5.92857850e-06,1.96551755e-05
127,15,0.992188,0.117188,-1.34808306e-06,1.82754629e-05
128,15,1.000000,0.117188,0.00000000e+00,0.00000000e+00
0,16,0.000000,0.125000,0.00000000e+00,0.00000000e+00
1,16,0.007812,0.125000,-5.86179249e-06,4.79743430e-05
2,16,0.015625,0.125000,-2.29296147e-05,1.08065629e-04
3,16,0.023438,0.125000,-5.09205711e-05,1.75590874e-04
4,16,0.031250,0.125000,-8.95033081e-05,2.48777331e-04
5,16,0.039062,0.125000,-1.38318574e-04,3.26029345e-04
6,16,0.046875,0.125000,-1.97066664e-04,4.05946543e-04
7,16,0.054688,0.125000,-2.65438634e-04,4.87341051e-04
8,16,0.062500,0.125000,-3.43132677e-04,5.69056137e-04
9,16,0.070312,0.125000,-4.29677893e-04,6.50246628e-04
10,16,0.078125,0.125000,-5.24776406e-04,7.30161963e-04
11,16,0.085938,0.125000,-6.28061360e-04,8.08109471e-04
12,16,0.093750,0.125000,-7.39216397e-04,8.83567787e-04
13,16,0.101562,0.125000,-8.57874344e-04,9.56065371e-04
14,16,0.109375,0.125000,-9.83546022e-04,1.02535507e-03
15,16,0.117188,0.125000,-1.11593469e-03,1.09105068e-03
16,16,0.125000,0.125000,-1.25452492e-03,1.15293846e-03
17,16,0.132812,0.125000,-1.39902241e-03,1.21088780e-03
